Timestamp,Open,High,Low,Close,Volume
2024-12-20 19:55:00,422.4186,423.46,422.36,423.36,63499
2024-12-20 19:50:00,423.1,423.16,422.26,422.42,41648
2024-12-20 19:45:00,422.73,423.45,422.52,423.1,33867
2024-12-20 19:40:00,422.6,423.5,422.5,422.73,25746
2024-12-20 19:35:00,423.77,423.97,421.06,422.5,119166
2024-12-20 19:30:00,424.15,424.5,423.77,423.77,23008
2024-12-20 19:25:00,424.5,424.75,423.5,424.4,42388
2024-12-20 19:20:00,425.69,425.7,424.25,424.5,41950
2024-12-20 19:15:00,425.445,426.24,425.21,425.54,32854
2024-12-20 19:10:00,426.01,426.1,425.21,425.48,40733
2024-12-20 19:05:00,426.15,426.86,426.0,426.1,41074
2024-12-20 19:00:00,425.88,426.75,425.8,426.2,55101
2024-12-20 18:55:00,425.0999,425.9,424.94,425.73,39429
2024-12-20 18:50:00,424.8,425.1,424.68,425.1,22539
2024-12-20 18:45:00,425.15,425.16,424.61,424.7987,24288
2024-12-20 18:40:00,424.72,425.2,424.58,425.16,16416
2024-12-20 18:35:00,424.56,424.98,424.15,424.84,19118
2024-12-20 18:30:00,424.9,425.2,424.4,424.455,28206
2024-12-20 18:25:00,425.3,425.5,424.6571,424.9,47733
2024-12-20 18:20:00,424.915,425.34,424.56,425.25,43901
2024-12-20 18:15:00,424.79,424.95,424.6,424.89,23036
2024-12-20 18:10:00,424.49,424.9,424.25,424.8,34320
2024-12-20 18:05:00,424.15,424.6,421.06,424.48,750102
2024-12-20 18:00:00,423.85,424.5,423.67,424.05,30670
2024-12-20 17:55:00,423.38,424.0,423.25,423.7,21504
2024-12-20 17:50:00,423.105,423.8,423.06,423.55,24726
2024-12-20 17:45:00,422.75,423.25,422.51,423.2,21363
2024-12-20 17:40:00,423.27,423.5,421.06,422.8,31335
2024-12-20 17:35:00,423.49,424.0,423.01,423.25,37031
2024-12-20 17:30:00,424.14,424.5,423.04,423.4,59456
2024-12-20 17:25:00,422.7,424.29,422.51,424.15,54142
2024-12-20 17:20:00,422.65,422.89,421.06,422.7,519212
2024-12-20 17:15:00,422.7,647.1987,225.2121,422.55,87821
2024-12-20 17:10:00,422.74,443.0065,193.0988,422.705,48828
2024-12-20 17:05:00,422.13,564.8325,315.4237,422.7,100506
2024-12-20 17:00:00,422.24,647.3264,229.9399,422.25,39941
2024-12-20 16:55:00,422.17,564.8325,235.8159,422.24,51802
2024-12-20 16:50:00,421.75,422.5,421.73,422.18,59310
2024-12-20 16:45:00,421.6,421.94,421.39,421.88,50709
2024-12-20 16:40:00,421.12,422.0,420.99,421.5,61335
2024-12-20 16:35:00,420.885,437.0,420.4,421.2,95625
2024-12-20 16:30:00,420.67,421.25,420.05,420.8999,82510
2024-12-20 16:25:00,420.84,421.9899,419.86,420.63,133806
2024-12-20 16:20:00,422.28,422.75,420.22,420.76,476809
2024-12-20 16:15:00,421.31,422.94,421.06,422.3,272097
2024-12-20 16:10:00,419.93,421.5,419.8,421.3699,322436
2024-12-20 16:05:00,420.0,421.0605,419.08,419.865,1264306
2024-12-20 16:00:00,421.2688,421.62,418.33,420.0,40094825
2024-12-20 15:55:00,426.27,426.4153,420.09,420.6,4977899
2024-12-20 15:50:00,432.82,432.82,424.59,426.35,3577490
2024-12-20 15:45:00,430.79,433.75,430.77,433.0,1139485
2024-12-20 15:40:00,431.09,432.13,430.01,430.86,1000808
2024-12-20 15:35:00,430.79,433.27,430.56,431.0325,1192090
2024-12-20 15:30:00,435.05,435.8,430.79,430.9499,1558644
2024-12-20 15:25:00,437.31,437.9999,434.44,434.9,824555
2024-12-20 15:20:00,436.7,438.38,435.8181,437.42,721030
2024-12-20 15:15:00,436.2077,437.3977,435.22,436.71,756205
2024-12-20 15:10:00,438.11,438.4695,435.69,436.24,933779
2024-12-20 15:05:00,439.0369,439.99,438.1101,438.155,475205
2024-12-20 15:00:00,439.745,440.59,438.85,438.9,587907
2024-12-20 14:55:00,440.25,441.39,439.2262,439.745,562169
2024-12-20 14:50:00,439.78,440.9,439.02,440.35,567512
2024-12-20 14:45:00,440.62,441.22,439.55,439.86,574276
2024-12-20 14:40:00,438.935,440.98,437.9,440.7356,702925
2024-12-20 14:35:00,438.6,439.41,438.1286,438.935,523489
2024-12-20 14:30:00,437.75,439.1899,437.464,438.64,676060
2024-12-20 14:25:00,436.74,438.03,436.0101,437.7572,576600
2024-12-20 14:20:00,437.4,437.69,435.63,436.78,705162
2024-12-20 14:15:00,437.62,439.3,437.1701,437.46,859325
2024-12-20 14:10:00,436.3,437.75,435.8,437.7,957199
2024-12-20 14:05:00,436.87,438.0,434.62,436.3859,1612944
2024-12-20 14:00:00,439.96,440.04,436.57,436.87,1105755
2024-12-20 13:55:00,441.71,442.21,439.7601,440.0,483246
2024-12-20 13:50:00,440.605,442.38,439.88,441.85,661566
2024-12-20 13:45:00,440.6322,441.3799,439.49,440.605,732160
2024-12-20 13:40:00,443.55,443.6773,440.22,440.63,894379
2024-12-20 13:35:00,443.75,444.9,443.35,443.69,379642
2024-12-20 13:30:00,443.459,444.89,442.86,443.87,561772
2024-12-20 13:25:00,444.52,445.5,443.07,443.45,688370
2024-12-20 13:20:00,444.1583,444.62,442.15,444.47,806464
2024-12-20 13:15:00,444.86,445.1699,443.3,444.22,728179
2024-12-20 13:10:00,445.3901,445.93,443.6915,444.85,675515
2024-12-20 13:05:00,445.681,446.7153,445.0,445.495,744006
2024-12-20 13:00:00,443.61,447.08,443.4,445.7495,1092193
2024-12-20 12:55:00,444.93,446.61,443.34,443.6101,1202443
2024-12-20 12:50:00,444.15,445.0999,444.0562,444.9473,842973
2024-12-20 12:45:00,443.51,444.54,443.46,444.13,728012
2024-12-20 12:40:00,443.0,443.9497,442.67,443.5,611380
2024-12-20 12:35:00,440.9,443.1699,440.19,443.0472,602719
2024-12-20 12:30:00,443.08,443.22,439.7,440.79,736330
2024-12-20 12:25:00,442.2269,443.2899,441.43,443.21,573386
2024-12-20 12:20:00,442.5,442.9499,441.3122,442.3,548733
2024-12-20 12:15:00,441.5,442.7881,440.7701,442.4212,618586
2024-12-20 12:10:00,441.1599,441.81,440.54,441.5062,657699
2024-12-20 12:05:00,438.75,441.19,438.4601,441.0,606321
2024-12-20 12:00:00,439.9,440.19,438.29,438.715,609915
2024-12-20 11:55:00,437.3,440.05,437.2441,439.78,1026696
2024-12-20 11:50:00,442.0,442.29,436.8,437.2009,1552820
2024-12-20 11:45:00,445.085,445.085,441.77,442.0,999775
2024-12-20 11:40:00,443.77,445.33,442.48,445.11,1265791
